21.25625	-0.04634	446424.00000
21.30599	-0.05763	446615.00000
21.35625	-0.07110	446808.00000
21.40651	-0.08289	447001.00000
21.45755	-0.09207	447197.00000
21.50781	-0.09554	447390.00000
21.55729	-0.08906	447580.00000
21.60729	-0.07241	447772.00000
21.65755	-0.04622	447965.00000
21.70781	-0.01467	448158.00000
21.75755	0.01770	448349.00000
21.80729	0.04673	448540.00000
21.85781	0.06962	448734.00000
21.90755	0.08423	448925.00000
21.95755	0.09055	449117.00000
22.00755	0.08934	449309.00000
22.05703	0.08115	449499.00000
22.10781	0.06837	449694.00000
22.15703	0.05177	449883.00000
22.20677	0.03483	450074.00000
22.25703	0.01811	450267.00000
22.30599	0.00542	450455.00000
22.35547	-0.00639	450645.00000
22.40625	-0.01520	450840.00000
22.45651	-0.02119	451033.00000
22.50391	-0.02476	451215.00000
22.55651	-0.02609	451417.00000
22.60729	-0.02648	451612.00000
22.65651	-0.02729	451801.00000
22.70677	-0.02709	451994.00000
22.75781	-0.02671	452190.00000
22.80755	-0.02712	452381.00000
22.85755	-0.02734	452573.00000
22.90755	-0.02718	452765.00000
22.95677	-0.02680	452954.00000
23.00703	-0.02521	453147.00000
23.05755	-0.02469	453341.00000
23.10729	-0.02275	453532.00000
23.15781	-0.02065	453726.00000
23.20729	-0.01890	453916.00000
23.25807	-0.01816	454111.00000
23.30807	-0.01635	454303.00000
23.35833	-0.01549	454496.00000
23.40807	-0.01544	454687.00000
23.45807	-0.01533	454879.00000
23.50781	-0.01599	455070.00000
23.55807	-0.01593	455263.00000
23.60833	-0.01619	455456.00000
23.65781	-0.01542	455646.00000
23.70781	-0.01542	455838.00000
23.75781	-0.01421	456030.00000
23.80781	-0.01368	456222.00000
23.85729	-0.01214	456412.00000
23.90755	-0.01114	456605.00000
23.95755	-0.01072	456797.00000
24.00729	-0.01097	456988.00000
24.05703	-0.01059	457179.00000
24.10625	-0.01114	457368.00000
24.15599	-0.01063	457559.00000
24.20755	-0.01153	457757.00000
24.25781	-0.01129	457950.00000
24.30833	-0.01153	458144.00000
24.35755	-0.01128	458333.00000
24.40729	-0.01129	458524.00000
24.45755	-0.01132	458717.00000
24.50807	-0.01169	458911.00000
24.55781	-0.01239	459102.00000
24.60781	-0.01252	459294.00000
24.65755	-0.01213	459485.00000
24.70729	-0.01242	459676.00000
24.75729	-0.01302	459868.00000
24.80703	-0.01269	460059.00000
24.85755	-0.01135	460253.00000
24.90729	-0.01051	460444.00000
24.95677	-0.01084	460634.00000
25.00729	-0.00962	460828.00000
25.05755	-0.00949	461021.00000
25.10859	-0.00885	461217.00000
25.15911	-0.00941	461411.00000
25.20911	-0.01037	461603.00000
25.25807	-0.01130	461791.00000
25.30885	-0.01265	461986.00000
25.35885	-0.01308	462178.00000
25.40859	-0.01295	462369.00000
25.45859	-0.01405	462561.00000
25.50859	-0.01524	462753.00000
25.55885	-0.01528	462946.00000
25.60885	-0.01512	463138.00000
25.65911	-0.01492	463331.00000
25.70911	-0.01476	463523.00000
25.75807	-0.01424	463711.00000
25.80807	-0.01472	463903.00000
25.85833	-0.01458	464096.00000
25.90807	-0.01496	464287.00000
25.95833	-0.01495	464480.00000
26.00807	-0.01581	464671.00000
26.05781	-0.01478	464862.00000
26.10781	-0.01514	465054.00000
26.15781	-0.01479	465246.00000
26.20755	-0.01495	465437.00000
26.25781	-0.01464	465630.00000
26.30781	-0.01371	465822.00000
26.35703	-0.01334	466011.00000
26.40651	-0.01265	466201.00000
26.45729	-0.01358	466396.00000
26.50677	-0.01277	466586.00000
26.55677	-0.01268	466778.00000
26.60677	-0.01214	466970.00000
26.65599	-0.01229	467159.00000
26.70547	-0.01256	467349.00000
26.75599	-0.01313	467543.00000
26.80625	-0.01214	467736.00000
26.85573	-0.01216	467926.00000
26.90365	-0.01288	468110.00000
26.95391	-0.01200	468303.00000
27.00521	-0.01312	468500.00000
27.05417	-0.01382	468688.00000
27.10469	-0.01400	468882.00000
27.15495	-0.01508	469075.00000
27.20521	-0.01520	469268.00000
27.25469	-0.01558	469458.00000
27.30547	-0.01696	469653.00000
27.35547	-0.01700	469845.00000
27.40573	-0.01762	470038.00000
27.45469	-0.01686	470226.00000
27.50495	-0.01631	470419.00000
27.55521	-0.01523	470612.00000
27.60547	-0.01224	470805.00000
27.65521	-0.00897	470996.00000
27.70547	-0.00474	471189.00000
27.75599	0.00306	471383.00000
27.80625	0.01289	471576.00000
27.85651	0.02166	471769.00000
27.90651	0.03177	471961.00000
27.95651	0.04031	472153.00000
28.00573	0.04849	472342.00000
28.05547	0.05199	472533.00000
28.10443	0.04807	472721.00000
28.15651	0.03874	472921.00000
28.20599	0.02390	473111.00000
28.25599	0.00516	473303.00000
28.30625	-0.01467	473496.00000
28.35573	-0.03457	473686.00000
28.40651	-0.05070	473881.00000
28.45573	-0.06130	474070.00000
28.50521	-0.06745	474260.00000
28.55495	-0.06829	474451.00000
28.60547	-0.06527	474645.00000
28.65599	-0.05979	474839.00000
28.70521	-0.05294	475028.00000
28.75547	-0.04468	475221.00000
28.80443	-0.03517	475409.00000
28.85495	-0.02698	475603.00000
28.90469	-0.02105	475794.00000
28.95365	-0.01610	475982.00000
29.00443	-0.01270	476177.00000
29.05573	-0.00998	476374.00000
29.10547	-0.00735	476565.00000
29.15469	-0.00541	476754.00000
29.20521	-0.00534	476948.00000
29.25599	-0.00547	477143.00000
29.30599	-0.00507	477335.00000
29.35547	-0.00466	477525.00000
29.40547	-0.00449	477717.00000
29.45391	-0.00505	477903.00000
29.50391	-0.00628	478095.00000
29.55443	-0.00691	478289.00000
29.60495	-0.00842	478483.00000
29.65495	-0.00896	478675.00000
29.70417	-0.01039	478864.00000
29.75443	-0.01105	479057.00000
29.80417	-0.01198	479248.00000
29.85417	-0.01223	479440.00000
29.90391	-0.01315	479631.00000
29.95443	-0.01368	479825.00000
30.00521	-0.01299	480020.00000
30.05417	-0.01332	480208.00000
30.10469	-0.01302	480402.00000
30.15573	-0.01262	480598.00000
30.20547	-0.01341	480789.00000
30.25495	-0.01228	480979.00000
30.30573	-0.01351	481174.00000
30.35469	-0.01395	481362.00000
